logical_game_name,alias,normalized_alias,source,confidence
Kirby Super Star,Kirby's Fun Pak,kirbysfunpak,igdb_alias_or_localization,high
Kirby: Planet Robobot,Kirby: Planet Robobot,kirbyplanetrobobot,csv_source,high
Kirby: Planet Robobot,Hoshi no Kirby: Robobot Planet,hoshinokirbyrobobotplanet,igdb_alias_or_localization,high
Kirby: Planet Robobot,星のカービィ ロボボプラネット,星のカービィロボボプラネット,igdb_alias_or_localization,high
Kirby: Triple Deluxe,Kirby: Triple Deluxe,kirbytripledeluxe,csv_source,high
Kirby: Triple Deluxe,Hoshi no Kirby: Triple Deluxe,hoshinokirbytripledeluxe,igdb_alias_or_localization,high
Kirby: Triple Deluxe,星のカービィ トリプルデラックス,星のカービィトリプルデラックス,igdb_alias_or_localization,high
Kirby's Adventure,Kirby's Adventure,kirbysadventure,csv_source,high
Kirby's Adventure,Kirby of the Stars: The Story of the Fountain of Dreams,kirbyofthestarsthestoryofthefountainofdreams,igdb_alias_or_localization,high
Kirby's Adventure,Hoshi no Kirby: Yume no Izumi no Monogatari,hoshinokirbyyumenoizuminomonogatari,igdb_alias_or_localization,high
Kirby's Adventure,星のカービィ 夢の泉の物語,星のカービィ夢の泉の物語,igdb_alias_or_localization,high
Kirby's Dream Land,Kirby's Dream Land,kirbysdreamland,csv_source,medium
Kirby's Dream Land,Hoshi no Kirby,hoshinokirby,igdb_alias_or_localization,medium
Kirby's Dream Land,Twinkle Popo,twinklepopo,igdb_alias_or_localization,medium
Kirby's Dream Land,星のカービィ,星のカービィ,igdb_alias_or_localization,medium
Kirby's Return to Dream Land,Kirby's Return to Dream Land,kirbysreturntodreamland,csv_source,high
Kirby's Return to Dream Land,Kirby's Adventure Wii,kirbysadventurewii,igdb_alias_or_localization,high
Kirby's Return to Dream Land,Hoshi no Kirby Wii,hoshinokirbywii,igdb_alias_or_localization,high
Kirby's Return to Dream Land,Kirby of the Stars Wii,kirbyofthestarswii,igdb_alias_or_localization,high
Kirby's Return to Dream Land,星のカービィWii,星のカービィwii,igdb_alias_or_localization,high
Like a Dragon: Infinite Wealth - Master Vacation Bundle,Like a Dragon: Infinite Wealth,likeadragoninfinitewealth,csv_source,medium
Like a Dragon: Infinite Wealth - Master Vacation Bundle,Like a Dragon: Infinite Wealth - Master Vacation Bundle,likeadragoninfinitewealthmastervacationbundle,logical_name,medium
Like a Dragon: Infinite Wealth - Master Vacation Bundle,Lot de vacances de maître Like a Dragon: Infinite Wealth,lotdevacancesdemaitrelikeadragoninfinitewealth,igdb_alias_or_localization,medium
Like a Dragon: Infinite Wealth - Master Vacation Bundle,Like a Dragon: Infinite Wealth – Meister-Urlaubs-Paket,likeadragoninfinitewealthmeisterurlaubspaket,igdb_alias_or_localization,medium
Like a Dragon: Infinite Wealth - Master Vacation Bundle,Pacchetto Maestro di vacanze Like a Dragon: Infinite Wealth,pacchettomaestrodivacanzelikeadragoninfinitewealth,igdb_alias_or_localization,medium
Like a Dragon: Infinite Wealth - Master Vacation Bundle,Paquete de vacaciones extremas de Like a Dragon: Infinite Wealth,paquetedevacacionesextremasdelikeadragoninfinitewealth,igdb_alias_or_localization,medium
Like a Dragon: Infinite Wealth - Master Vacation Bundle,Like a Dragon: Infinite Wealth - Pacote de Férias de Mestre,likeadragoninfinitewealthpacotedeferiasdemestre,igdb_alias_or_localization,medium
Like a Dragon: Infinite Wealth - Master Vacation Bundle,Like a Dragon: Infinite Wealth Master Vacation-bundel,likeadragoninfinitewealthmastervacationbundel,igdb_alias_or_localization,medium
Like a Dragon: Infinite Wealth - Master Vacation Bundle,Like a Dragon: Infinite Wealth – Zestaw Wakacje Premium,likeadragoninfinitewealthzestawwakacjepremium,igdb_alias_or_localization,medium
Like a Dragon: Infinite Wealth - Master Vacation Bundle,Paquete de vacaciones de maestro Like a Dragon: Infinite Wealth,paquetedevacacionesdemaestrolikeadragoninfinitewealth,igdb_alias_or_localization,medium
Like a Dragon: Infinite Wealth - Master Vacation Bundle,大師度假包,大師度假包,igdb_alias_or_localization,medium
Like a Dragon: Infinite Wealth - Master Vacation Bundle,终极度假包,终极度假包,igdb_alias_or_localization,medium
Like a Dragon: Infinite Wealth - Master Vacation Bundle,マスターズバケーションパック,マスターズバケーションパック,igdb_alias_or_localization,medium
Limbus Company,Limbus Company,limbuscompany,csv_source,high
Limbus Company,LimbusCompany.exe,limbuscompanyexe,igdb_alias_or_localization,high
Live A Live,Live A Live,livealive,csv_source,medium
Live A Live,LIVE A ƎVI⅃,liveavi,igdb_alias_or_localization,medium
Live A Live,ライブ・ア・ライブ,ライブ・ア・ライブ,igdb_alias_or_localization,medium
Love Live! School Idol Festival,Love Live! School Idol Festival,loveliveschoolidolfestival,csv_source,high
Love Live! School Idol Festival,LLSIF,llsif,igdb_alias_or_localization,high
Love Live! School Idol Festival,Rabu raibu! Sukūru Aidoru Fesutibaru,raburaibusukuruaidorufesutibaru,igdb_alias_or_localization,high
Love Live! School Idol Festival,러브라이브! School Idol festival,schoolidolfestival,igdb_alias_or_localization,high
Love Live! School Idol Festival,ラブライブ！スクールアイドルフェスティバル,ラブライブスクールアイドルフェスティバル,igdb_alias_or_localization,high
Maimai,maimai,maimai,csv_source,medium
Maimai,舞萌,舞萌,igdb_alias_or_localization,medium
Maimai,マイマイ,マイマイ,igdb_alias_or_localization,medium
Mario & Luigi: Bowser's Inside Story,Mario & Luigi: Bowser's Inside Story,marioluigibowsersinsidestory,csv_source,medium
Mario & Luigi: Bowser's Inside Story,Mario et Luigi : Voyage au centre de Bowser,marioetluigivoyageaucentredebowser,igdb_alias_or_localization,medium
Mario & Luigi: Bowser's Inside Story,Mario & Luigi RPG 3!!!,marioluigirpg3,igdb_alias_or_localization,medium
Mario & Luigi: Bowser's Inside Story,マリオ&ルイージRPG3,マリオルイージrpg3,igdb_alias_or_localization,medium
Mario & Luigi: Bowser's Inside Story,마리오&루이지 RPG 3: 쿠파 몸속 대모험,rpg3,igdb_alias_or_localization,medium
Mario Kart 64,Mario Kart 64,mariokart64,csv_source,high
Mario Kart 64,MK64,mk64,igdb_alias_or_localization,high
Mario Kart 64,Super Mario Kart R,supermariokartr,igdb_alias_or_localization,high
Mario Kart 64,马力欧卡丁车,马力欧卡丁车,igdb_alias_or_localization,high
Mario Kart 64,瑪利歐賽車64,瑪利歐賽車64,igdb_alias_or_localization,high
Mario Kart 64,Mario Kateu 64,mariokateu64,igdb_alias_or_localization,high
Mario Kart 64,Mario Kart Roku-juu Yon,mariokartrokujuuyon,igdb_alias_or_localization,high
Mario Kart 64,Maliou Kadingche,malioukadingche,igdb_alias_or_localization,high
Mario Kart 64,Mario Kǎdīngchē,mariokadingche,igdb_alias_or_localization,high
Mario Kart 64,マリオカート64,マリオカート64,igdb_alias_or_localization,high
Mario Kart 8 Deluxe,Mario Kart 8 Deluxe,mariokart8deluxe,csv_source,high
Mario Kart 8 Deluxe,マリオカート8 デラックス,マリオカート8デラックス,igdb_alias_or_localization,high
Mario Kart Wii,Mario Kart Wii,mariokartwii,csv_source,medium
Mario Kart Wii,MKW,mkw,igdb_alias_or_localization,medium
Mario Kart Wii,Mario Racing Wii,marioracingwii,igdb_alias_or_localization,medium
Mario Kart Wii,瑪利歐賽車 Wii,瑪利歐賽車wii,igdb_alias_or_localization,medium
Mario Kart Wii,Mǎlìōu Sàichē Wii,maliousaichewii,igdb_alias_or_localization,medium
Mario Kart Wii,马力欧卡丁车Wii,马力欧卡丁车wii,igdb_alias_or_localization,medium
Mario Kart Wii,Mario Sàichē Wii,mariosaichewii,igdb_alias_or_localization,medium
Mario Kart Wii,マリオカート Wii,マリオカートwii,igdb_alias_or_localization,medium
Mass Effect,Mass Effect,masseffect,csv_source,medium
Mass Effect,Mass Effect 1,masseffect1,igdb_alias_or_localization,medium
Mass Effect,ME,me,igdb_alias_or_localization,medium
Mass Effect 2,Mass Effect 2,masseffect2,csv_source,medium
Mass Effect 2,ME2,me2,igdb_alias_or_localization,medium
Mega Man 2,Mega Man 2,megaman2,csv_source,medium
Mega Man 2,Megaman II,megamanii,igdb_alias_or_localization,medium
Mega Man 2,ロックマン2 Dr.ワイリーの謎,ロックマン2drワイリーの謎,igdb_alias_or_localization,medium
Mega Man 3,Mega Man 3,megaman3,csv_source,medium
Mega Man 3,Rockman 3 Dr. Wily no Saigo!?,rockman3drwilynosaigo,igdb_alias_or_localization,medium
Mega Man 3,Rockman 3,rockman3,igdb_alias_or_localization,medium
Mega Man 3,Rockman 3: The End of Dr. Wily!?,rockman3theendofdrwily,igdb_alias_or_localization,medium
Mega Man 3,ロックマン3 Dr.ワイリーの最期!?,ロックマン3drワイリーの最期,igdb_alias_or_localization,medium
Mega Man X,Mega Man X,megamanx,csv_source,medium
Mega Man X,Rockman X,rockmanx,igdb_alias_or_localization,medium
Mega Man X,MMX,mmx,igdb_alias_or_localization,medium
Mega Man X,ロックマン X,ロックマンx,igdb_alias_or_localization,medium
Mega Man X4,Mega Man X4,megamanx4,csv_source,high
Mega Man X4,Rockman X4,rockmanx4,igdb_alias_or_localization,high
Mega Man X4,洛克人X4,洛克人x4,igdb_alias_or_localization,high
Mega Man X4,MMX4,mmx4,igdb_alias_or_localization,high
Mega Man X4,X4,x4,igdb_alias_or_localization,high
Mega Man X4,ロックマンX4,ロックマンx4,igdb_alias_or_localization,high
Metal Gear Rising: Revengeance,Metal Gear Rising: Revengeance,metalgearrisingrevengeance,csv_source,high
Metal Gear Rising: Revengeance,MGRR,mgrr,igdb_alias_or_localization,high
Metal Gear Rising: Revengeance,MGR: Revengeance,mgrrevengeance,igdb_alias_or_localization,high
Metal Gear Rising: Revengeance,MGS: Rising,mgsrising,igdb_alias_or_localization,high
Metal Gear Rising: Revengeance,Metal Gear: Rising,metalgearrising,igdb_alias_or_localization,high
Metal Gear Rising: Revengeance,METAL GEAR RISING REVENGEANCE.exe,metalgearrisingrevengeanceexe,igdb_alias_or_localization,high
Metal Gear Rising: Revengeance,メタルギア ライジング リベンジェンス,メタルギアライジングリベンジェンス,igdb_alias_or_localization,high
Metal Gear Solid,Metal Gear Solid,metalgearsolid,csv_source,medium
Metal Gear Solid,MGS,mgs,igdb_alias_or_localization,medium
Metal Gear Solid,MGS1,mgs1,igdb_alias_or_localization,medium
Metal Gear Solid,特攻神諜,特攻神諜,igdb_alias_or_localization,medium
Metal Gear Solid,Metal Gear 3,metalgear3,igdb_alias_or_localization,medium
Metal Gear Solid,メタルギアソリッド,メタルギアソリッド,igdb_alias_or_localization,medium
Metal Gear Solid 2: Sons of Liberty,Metal Gear Solid 2: Sons of Liberty,metalgearsolid2sonsofliberty,csv_source,high
Metal Gear Solid 2: Sons of Liberty,潛龍諜影2 自由之子,潛龍諜影2自由之子,igdb_alias_or_localization,high
Metal Gear Solid 2: Sons of Liberty,MGS2,mgs2,igdb_alias_or_localization,high
Metal Gear Solid 2: Sons of Liberty,Metal Gear Solid 2,metalgearsolid2,igdb_alias_or_localization,high
Metal Gear Solid 2: Sons of Liberty,メタルギアソリッド2 サンズ オブ リバティ,メタルギアソリッド2サンズオブリバティ,igdb_alias_or_localization,high
Metal Gear Solid 3: Snake Eater,Metal Gear Solid 3: Snake Eater,metalgearsolid3snakeeater,csv_source,high
Metal Gear Solid 3: Snake Eater,MGS3,mgs3,igdb_alias_or_localization,high
Metal Gear Solid 3: Snake Eater,MGS3: SE,mgs3se,igdb_alias_or_localization,high
Metal Gear Solid 3: Snake Eater,メタルギアソリッド3 スネーク イーター,メタルギアソリッド3スネークイーター,igdb_alias_or_localization,high
Metal Gear Solid 4: Guns of the Patriots,Metal Gear Solid 4: Guns of the Patriots,metalgearsolid4gunsofthepatriots,csv_source,high
Metal Gear Solid 4: Guns of the Patriots,MGS4,mgs4,igdb_alias_or_localization,high
Metal Gear Solid 4: Guns of the Patriots,Metal Gear Solid IV,metalgearsolidiv,igdb_alias_or_localization,high
Metaphor: ReFantazio,Metaphor: ReFantazio,metaphorrefantazio,csv_source,high
Metaphor: ReFantazio,Project Re Fantasy: A Fool's Journey Begins,projectrefantasyafoolsjourneybegins,igdb_alias_or_localization,high
Metaphor: ReFantazio,暗喻幻想：ReFantazio,暗喻幻想refantazio,igdb_alias_or_localization,high
Metaphor: ReFantazio,メタファー：リファンタジオ,メタファーリファンタジオ,igdb_alias_or_localization,high
Metaphor: ReFantazio,Metafaa：rifantajio,metafaarifantajio,igdb_alias_or_localization,high
Metroid Dread,Metroid Dread,metroiddread,csv_source,medium
Metroid Dread,メトロイド ドレッド,メトロイドドレッド,igdb_alias_or_localization,medium
Metroid Prime,Metroid Prime,metroidprime,csv_source,medium
Metroid Prime,MP,mp,igdb_alias_or_localization,medium
Minecraft,Minecraft,minecraft,csv_source,high
Minecraft,Minecraft: Bedrock Edition,minecraftbedrockedition,igdb_alias_or_localization,high
Minecraft,Minecraft: Windows 10 Edition,minecraftwindows10edition,igdb_alias_or_localization,high
Minecraft,Minecraft: Pocket Edition,minecraftpocketedition,igdb_alias_or_localization,high
Minecraft,Minecraft: Amazon Fire TV Edition,minecraftamazonfiretvedition,igdb_alias_or_localization,high
Minecraft,MC,mc,igdb_alias_or_localization,high
Minecraft,Minecraft for Windows,minecraftforwindows,igdb_alias_or_localization,high
Minecraft: Java Edition,Minecraft: Java Edition,minecraftjavaedition,csv_source,high
Minecraft: Java Edition,當個創世神,當個創世神,igdb_alias_or_localization,high
Minecraft: Java Edition,マインクラフト,マインクラフト,igdb_alias_or_localization,high
Monster Hunter 2,Monster Hunter 2,monsterhunter2,csv_source,high
Monster Hunter 2,Monster Hunter Dos,monsterhunterdos,igdb_alias_or_localization,high
Monster Hunter 2,モンスターハンター2 (ドス),モンスターハンター2ドス,igdb_alias_or_localization,high
Monster Hunter 4,Monster Hunter 4,monsterhunter4,csv_source,high
Monster Hunter 4,MH4,mh4,igdb_alias_or_localization,high
Monster Hunter 4,モンスターハンター 4,モンスターハンター4,igdb_alias_or_localization,high
Monster Hunter Freedom Unite,Monster Hunter Freedom Unite,monsterhunterfreedomunite,csv_source,high
Monster Hunter Freedom Unite,Monster Hunter Portable 2nd G,monsterhunterportable2ndg,igdb_alias_or_localization,high
Monster Hunter Freedom Unite,Monster Hunter Freedom 2G,monsterhunterfreedom2g,igdb_alias_or_localization,high
Monster Hunter Freedom Unite,モンスターハンターポータブル 2nd G,モンスターハンターポータブル2ndg,igdb_alias_or_localization,high
Monster Hunter Generations Ultimate,Monster Hunter Generations Ultimate,monsterhuntergenerationsultimate,csv_source,high
Monster Hunter Generations Ultimate,Monster Hunter Double Cross,monsterhunterdoublecross,igdb_alias_or_localization,high
Monster Hunter Generations Ultimate,Monster Hunter XX,monsterhunterxx,igdb_alias_or_localization,high
Monster Hunter Generations Ultimate,MHXX,mhxx,igdb_alias_or_localization,high
Monster Hunter Generations Ultimate,モンスターハンターダブルクロス,モンスターハンターダブルクロス,igdb_alias_or_localization,high
Monster Hunter Rise,Monster Hunter Rise,monsterhunterrise,csv_source,high
Monster Hunter Rise,魔物獵人：崛起,魔物獵人崛起,igdb_alias_or_localization,high
Monster Hunter Rise,怪物猎人：崛起,怪物猎人崛起,igdb_alias_or_localization,high
Monster Hunter Rise,MonsterHunterRise.exe,monsterhunterriseexe,igdb_alias_or_localization,high
Monster Hunter Rise,モンスターハンターライズ,モンスターハンターライズ,igdb_alias_or_localization,high
Monster Hunter Rise: Sunbreak,Monster Hunter Rise: Sunbreak,monsterhunterrisesunbreak,csv_source,high
Monster Hunter Rise: Sunbreak,モンスターハンターライズ：サンブレイク,モンスターハンターライズサンブレイク,igdb_alias_or_localization,high
Monster Hunter Tri,Monster Hunter 3,monsterhunter3,csv_source,high
Monster Hunter Tri,Monster Hunter Tri,monsterhuntertri,logical_name,high
Monster Hunter Tri,Monster Hunter 3 (tri-),monsterhunter3tri,igdb_alias_or_localization,high
Monster Hunter Tri,モンスターハンター3,モンスターハンター3,igdb_alias_or_localization,high
Monster Hunter Wilds,Monster Hunter Wilds,monsterhunterwilds,csv_source,high
Monster Hunter Wilds,魔物獵人 荒野,魔物獵人荒野,igdb_alias_or_localization,high
Monster Hunter Wilds,モンスターハンターワイルズ,モンスターハンターワイルズ,igdb_alias_or_localization,high
Monster Hunter: World - Iceborne,Monster Hunter: World - Iceborne,monsterhunterworldiceborne,csv_source,high
Monster Hunter: World - Iceborne,怪物猎人世界冰原,怪物猎人世界冰原,igdb_alias_or_localization,high
Monster Hunter: World - Iceborne,モンスターハンターワールド：アイスボーン,モンスターハンターワールドアイスボーン,igdb_alias_or_localization,high
Mother 3,Mother 3,mother3,csv_source,medium
Mother 3,EarthBound 2,earthbound2,igdb_alias_or_localization,medium
Mother 3,マザー3,マザー3,igdb_alias_or_localization,medium
Mother 3,マザースリー,マザースリー,igdb_alias_or_localization,medium
NEO: The World Ends with You,NEO: The World Ends with You,neotheworldendswithyou,csv_source,high
NEO: The World Ends with You,NEO: TWEWY,neotwewy,igdb_alias_or_localization,high
NEO: The World Ends with You,NTWEWY,ntwewy,igdb_alias_or_localization,high
NEO: The World Ends with You,NEO The World Ends with You.exe,neotheworldendswithyouexe,igdb_alias_or_localization,high
NEO: The World Ends with You,新すばらしきこのせかい,新すばらしきこのせかい,igdb_alias_or_localization,high
Nier Replicant,NieR Replicant,nierreplicant,csv_source,high
Nier Replicant,Niia Repurikanto,niiarepurikanto,igdb_alias_or_localization,high
Nier Replicant,Nīa Repurikanto,niarepurikanto,igdb_alias_or_localization,high
Nier Replicant,NieR Brother,nierbrother,igdb_alias_or_localization,high
Nier Replicant,ニーア レプリカント,ニーアレプリカント,igdb_alias_or_localization,high
NieR: Automata,NieR: Automata,nierautomata,csv_source,high
NieR: Automata,NieR New Project,niernewproject,igdb_alias_or_localization,high
NieR: Automata,Niia Outoumata,niiaoutoumata,igdb_alias_or_localization,high
NieR: Automata,NieRAutomata.exe,nierautomataexe,igdb_alias_or_localization,high
NieR: Automata,ニーア オートマタ,ニーアオートマタ,igdb_alias_or_localization,high
Nights Into Dreams...,NiGHTS into Dreams...,nightsintodreams,csv_source,medium
Nights Into Dreams...,Nights,nights,igdb_alias_or_localization,medium
Nights Into Dreams...,Naitsu,naitsu,igdb_alias_or_localization,medium
Nights Into Dreams...,ナイツ,ナイツ,igdb_alias_or_localization,medium
Octopath Traveler,Octopath Traveler,octopathtraveler,csv_source,high
Octopath Traveler,OCTOPATH TRAVELER™,octopathtravelertm,igdb_alias_or_localization,high
Octopath Traveler,岐路旅人,岐路旅人,igdb_alias_or_localization,high
Octopath Traveler,歧路旅人,歧路旅人,igdb_alias_or_localization,high
Octopath Traveler,Octopath_Traveler.exe,octopathtravelerexe,igdb_alias_or_localization,high
Octopath Traveler,Project OCTOPATH TRAVELER,projectoctopathtraveler,igdb_alias_or_localization,high
Octopath Traveler,オクトパストラベラー,オクトパストラベラー,igdb_alias_or_localization,high
Octopath Traveler II,Octopath Traveler II,octopathtravelerii,csv_source,high
Octopath Traveler II,OT2,ot2,igdb_alias_or_localization,high
Octopath Traveler II,Octopath_Traveler2-Win64-Shipping.exe,octopathtraveler2win64shippingexe,igdb_alias_or_localization,high
Octopath Traveler II,オクトパストラベラーⅡ,オクトパストラベラーii,igdb_alias_or_localization,high
Ōkami,Ōkami,okami,csv_source,high
Ōkami,Ookami,ookami,igdb_alias_or_localization,high
Ōkami,大神,大神,igdb_alias_or_localization,high
Omori,OMORI,omori,csv_source,high
Omori,OMORI.exe,omoriexe,igdb_alias_or_localization,high
OneShot,OneShot,oneshot,csv_source,medium
Ori and the Blind Forest,Ori and the Blind Forest,oriandtheblindforest,csv_source,high
Ori and the Blind Forest,Ori.exe,oriexe,igdb_alias_or_localization,high
Ori and the Will of the Wisps,Ori and the Will of the Wisps,oriandthewillofthewisps,csv_source,high
Ori and the Will of the Wisps,精灵与萤火意志,精灵与萤火意志,igdb_alias_or_localization,high
Ori and the Will of the Wisps,オリアンドウィルオブザウィスプス,オリアンドウィルオブザウィスプス,igdb_alias_or_localization,high
Paper Mario,Paper Mario,papermario,csv_source,medium
Paper Mario,Zhi Pian Mario,zhipianmario,igdb_alias_or_localization,medium
Paper Mario,Mario Story,mariostory,igdb_alias_or_localization,medium
Paper Mario,纸片马里奥,纸片马里奥,igdb_alias_or_localization,medium
Paper Mario,Super Mario RPG 2,supermariorpg2,igdb_alias_or_localization,medium
Paper Mario,纸片马力欧,纸片马力欧,igdb_alias_or_localization,medium
Paper Mario,マリオストーリー,マリオストーリー,igdb_alias_or_localization,medium
Paper Mario: The Thousand-Year Door,Paper Mario: The Thousand-Year Door,papermariothethousandyeardoor,csv_source,medium
Paper Mario: The Thousand-Year Door,Paper Mario : La Porte millénaire,papermariolaportemillenaire,igdb_alias_or_localization,medium
Paper Mario: The Thousand-Year Door,Paper Mario 2,papermario2,igdb_alias_or_localization,medium
Paper Mario: The Thousand-Year Door,Paper Mario: La Puerta Milenaria,papermariolapuertamilenaria,igdb_alias_or_localization,medium
Paper Mario: The Thousand-Year Door,Paper Mario: Die Legende vom Äonentor,papermariodielegendevomaonentor,igdb_alias_or_localization,medium
Paper Mario: The Thousand-Year Door,페이퍼 마리오 1000년의 문,1000,igdb_alias_or_localization,medium
Paper Mario: The Thousand-Year Door,TTYD,ttyd,igdb_alias_or_localization,medium
Paper Mario: The Thousand-Year Door,ペーパーマリオRPG,ペーパーマリオrpg,igdb_alias_or_localization,medium
Persona 3,Persona 3,persona3,csv_source,high
Persona 3,Shin Megami Tensei: Persona 3,shinmegamitenseipersona3,igdb_alias_or_localization,high
Persona 3,smt:p3,smtp3,igdb_alias_or_localization,high
Persona 3,P3,p3,igdb_alias_or_localization,high
Persona 3,Persona III,personaiii,igdb_alias_or_localization,high
Persona 3,ペルソナ3,ペルソナ3,igdb_alias_or_localization,high
Persona 3 Reload,Persona 3 Reload,persona3reload,csv_source,high
Persona 3 Reload,P3R,p3r,igdb_alias_or_localization,high
Persona 3 Reload,女神異聞錄3 Reload,女神異聞錄3reload,igdb_alias_or_localization,high
Persona 3 Reload,女神异闻录3 Reload,女神异闻录3reload,igdb_alias_or_localization,high
Persona 3 Reload,ペルソナ 3 リロード,ペルソナ3リロード,igdb_alias_or_localization,high
Persona 4,Persona 4,persona4,csv_source,high
Persona 4,P4,p4,igdb_alias_or_localization,high
Persona 4,Shin Megami Tensei: Persona 4,shinmegamitenseipersona4,igdb_alias_or_localization,high
Persona 4,ペルソナ4,ペルソナ4,igdb_alias_or_localization,high
Persona 5,Persona 5,persona5,csv_source,high
Persona 5,P5,p5,igdb_alias_or_localization,high
Persona 5,Shin Megami Tensei: Persona 5,shinmegamitenseipersona5,igdb_alias_or_localization,high
Persona 5,女神異聞錄5,女神異聞錄5,igdb_alias_or_localization,high
Persona 5,女神异闻录5,女神异闻录5,igdb_alias_or_localization,high
Persona 5,ペルソナ5,ペルソナ5,igdb_alias_or_localization,high
Persona 5 Royal,Persona 5 Royal,persona5royal,csv_source,high
Persona 5 Royal,P5R,p5r,igdb_alias_or_localization,high
Persona 5 Royal,Persona 5 The Royal,persona5theroyal,igdb_alias_or_localization,high
Persona 5 Royal,女神异闻录5 皇家版,女神异闻录5皇家版,igdb_alias_or_localization,high
Persona 5 Royal,女神異聞錄5 皇家版,女神異聞錄5皇家版,igdb_alias_or_localization,high
Persona 5 Royal,P5R.exe,p5rexe,igdb_alias_or_localization,high
Persona 5 Royal,ペルソナ 5 ザ・ロイヤル,ペルソナ5ザ・ロイヤル,igdb_alias_or_localization,high
Pikmin,Pikmin,pikmin,csv_source,medium
Pikmin,Picky,picky,igdb_alias_or_localization,medium
Pikmin,Piki,piki,igdb_alias_or_localization,medium
Pikmin,Pikmin 1,pikmin1,igdb_alias_or_localization,medium
Pikmin,ピクミン,ピクミン,igdb_alias_or_localization,medium
Pikmin 2,Pikmin 2,pikmin2,csv_source,medium
Pikmin 2,ピクミン 2,ピクミン2,igdb_alias_or_localization,medium
Pizza Tower,Pizza Tower,pizzatower,csv_source,high
Pokémon Legends: Arceus,Pokémon Legends: Arceus,pokemonlegendsarceus,csv_source,high
Pokémon Legends: Arceus,Légendes Pokémon : Arceus,legendespokemonarceus,igdb_alias_or_localization,high
Pokémon Legends: Arceus,Leyendas Pokémon: Arceus,leyendaspokemonarceus,igdb_alias_or_localization,high
Pokémon Legends: Arceus,Pokémon-Legenden: Arceus,pokemonlegendenarceus,igdb_alias_or_localization,high
Pokémon Legends: Arceus,Leggende Pokémon: Arceus,leggendepokemonarceus,igdb_alias_or_localization,high
Pokémon Legends: Arceus,PLA,pla,igdb_alias_or_localization,high
Pokémon Omega Ruby and Alpha Sapphire,Pokémon Omega Ruby and Alpha Sapphire,pokemonomegarubyandalphasapphire,csv_source,high
Pokémon Omega Ruby and Alpha Sapphire,Pokémon Omega Ruby,pokemonomegaruby,igdb_name,high
Pokémon Omega Ruby and Alpha Sapphire,Pokémon Rubis Oméga,pokemonrubisomega,igdb_alias_or_localization,high
Pokémon Omega Ruby and Alpha Sapphire,Pokémon Rubí Omega,pokemonrubiomega,igdb_alias_or_localization,high
Pokémon Omega Ruby and Alpha Sapphire,Pokémon Omega Rubin,pokemonomegarubin,igdb_alias_or_localization,high
Pokémon Omega Ruby and Alpha Sapphire,Pokémon Rubino Omega,pokemonrubinoomega,igdb_alias_or_localization,high
Pokémon Omega Ruby and Alpha Sapphire,Pocket Monsters Omega Ruby,pocketmonstersomegaruby,igdb_alias_or_localization,high
Pokémon Omega Ruby and Alpha Sapphire,ポケットモンスター オメガルビー,ポケットモンスターオメガルビー,igdb_alias_or_localization,high
Pokémon Omega Ruby and Alpha Sapphire,Pokémon Alpha Sapphire,pokemonalphasapphire,igdb_name,high
Pokémon Omega Ruby and Alpha Sapphire,Pokémon Saphir Alpha,pokemonsaphiralpha,igdb_alias_or_localization,high
Pokémon Omega Ruby and Alpha Sapphire,Pokémon Zafiro Alfa,pokemonzafiroalfa,igdb_alias_or_localization,high
Pokémon Omega Ruby and Alpha Sapphire,Pokémon Alpha Saphir,pokemonalphasaphir,igdb_alias_or_localization,high
Pokémon Omega Ruby and Alpha Sapphire,Pokémon Zaffiro Alpha,pokemonzaffiroalpha,igdb_alias_or_localization,high
Pokémon Omega Ruby and Alpha Sapphire,Pocket Monsters Alpha Sapphire,pocketmonstersalphasapphire,igdb_alias_or_localization,high
Pokémon Omega Ruby and Alpha Sapphire,ポケットモンスター アルファサファイア,ポケットモンスターアルファサファイア,igdb_alias_or_localization,high
Pokémon Omega Ruby and Alpha Sapphire,ポケモンORAS,ポケモンoras,abbreviation,high
Pokémon Omega Ruby and Alpha Sapphire,Pokemon ORAS,pokemonoras,abbreviation,high
Pokémon Platinum Version,Pokémon Platinum,pokemonplatinum,csv_source,high
Pokémon Platinum Version,Pokémon Platinum Version,pokemonplatinumversion,logical_name,high
Pokémon Platinum Version,Pokémon Platino,pokemonplatino,igdb_alias_or_localization,high
Pokémon Platinum Version,Pokémon Platine,pokemonplatine,igdb_alias_or_localization,high
Pokémon Platinum Version,Pokémon Platin,pokemonplatin,igdb_alias_or_localization,high
Pokémon Platinum Version,Pocket Monsters Platinum,pocketmonstersplatinum,igdb_alias_or_localization,high
Pokémon Platinum Version,口袋妖怪 - 白金,口袋妖怪白金,igdb_alias_or_localization,high
Pokémon Platinum Version,Pocket Monsters Pt: Giratina,pocketmonstersptgiratina,igdb_alias_or_localization,high
Pokémon Platinum Version,ポケットモンスター プラチナ,ポケットモンスタープラチナ,igdb_alias_or_localization,high
Pokémon Platinum Version,포켓몬스터Pt 기라티나,pt,igdb_alias_or_localization,high
Pokémon Ultra Sun and Ultra Moon,Pokémon Ultra Sun and Ultra Moon,pokemonultrasunandultramoon,csv_source,high
Pokémon Ultra Sun and Ultra Moon,Pokémon Ultra Sun,pokemonultrasun,igdb_name,high
